,tv,radio,social_media,sales
4329,32000.0,14802.41,4810.38,108885.32
4330,95000.0,27717.56,7057.84,340623.76
4331,98000.0,33924.29,7869.65,350259.4
4332,78000.0,21967.47,2471.42,277459.44
4333,50000.0,13428.66,2739.68,178146.34
4334,54000.0,15397.15,2588.69,192963.89
4335,31000.0,17931.7,6166.02,109823.21
4336,34000.0,14996.04,1984.36,115690.05
4337,61000.0,22404.7,6194.42,218130.99
4338,49000.0,16672.39,2471.37,175186.17
4339,15000.0,3578.44,504.87,54323.01
4340,86000.0,34126.48,6036.19,304719.94
4341,40000.0,5903.77,3454.08,139460.1
4342,79000.0,24131.03,4384.6,283467.86
4343,47000.0,14735.74,827.43,168499.77
4344,14000.0,5599.58,2536.89,45556.91
4345,51000.0,11857.69,976.36,184239.55
4346,47000.0,18343.52,1261.53,167408.1
4347,51000.0,19805.64,1576.26,179236.41
4348,53000.0,17978.13,3066.07,190335.42
4349,96000.0,30852.8,10127.67,344656.52
4350,47000.0,10453.75,939.0,164572.24
4351,98000.0,27337.31,2839.12,350168.33
4352,96000.0,32986.19,5525.46,342039.45
4353,50000.0,18732.3,2183.08,178635.56
4354,80000.0,23196.05,8143.66,283199.89
4355,86000.0,30957.92,4851.29,309744.95
4356,65000.0,17074.09,1832.81,236706.72
4357,19000.0,9174.73,1239.99,70879.45
4358,18000.0,10867.49,691.0,67395.99
4359,37000.0,10403.71,263.53,133950.68
4360,18000.0,7745.91,1059.99,56794.61
4361,34000.0,10640.1,805.87,116151.32
4362,35000.0,13515.6,2032.47,125148.21
4363,24000.0,18973.11,5827.21,91065.45
4364,59000.0,18050.24,2889.91,210503.71
4365,20000.0,9023.8,1837.91,70501.56
4366,79000.0,31031.5,398.39,279714.97
4367,19000.0,10877.75,4665.98,67662.77
4368,62000.0,16054.87,1791.7,219757.32
4369,65000.0,22220.93,5664.41,229708.97
4370,81000.0,29274.47,6035.83,292177.77
4371,30000.0,17318.12,263.19,110016.17
4372,84000.0,27304.21,6617.74,298991.08
4373,22000.0,11345.66,30.71,79614.16
4374,58000.0,17398.36,3796.16,207624.24
4375,62000.0,21344.03,1262.54,222592.92
4376,21000.0,14659.93,3072.57,71926.47
4377,15000.0,2524.97,4075.48,54682.86
4378,83000.0,24967.74,6371.89,294658.67
4379,22000.0,8277.33,572.92,71990.35
4380,28000.0,7492.12,1454.8,99431.62
4381,24000.0,5369.13,821.6,89406.03
4382,73000.0,23609.22,3105.81,256901.65
4383,31000.0,7231.93,5155.8,111793.87
4384,38000.0,15175.52,3707.87,139344.66
4385,34000.0,14606.88,2153.0,118692.78
4386,39000.0,14010.03,5185.13,146056.52
4387,63000.0,22612.15,5023.51,228615.89
4388,25000.0,11500.48,639.04,95214.1
4389,50000.0,13417.67,5549.61,180810.72
4390,25000.0,9788.06,503.68,92848.37
4391,43000.0,12512.44,2496.33,149232.43
4392,55000.0,12206.96,5385.11,196456.93
4393,97000.0,38156.92,8104.64,338261.48
4394,32000.0,3523.75,28.43,115122.0
4395,71000.0,17550.51,4041.45,252373.21
4396,66000.0,24520.07,7789.47,235622.5
4397,58000.0,17110.1,1234.26,211992.73
4398,64000.0,20362.04,1527.64,228783.67
4399,73000.0,20365.13,4010.36,259577.26
4400,45000.0,10522.86,1855.58,162754.09
4401,78000.0,20724.01,5503.5,274793.31
4402,54000.0,23657.64,3847.0,186285.32
4403,15000.0,5993.08,52.9,54191.33
4404,81000.0,34258.99,2933.49,286823.8
4405,16000.0,5381.92,1304.03,54267.62
4406,11000.0,401.65,1160.77,35101.51
4407,50000.0,22728.18,3794.12,184040.21
4408,41000.0,12261.72,1622.91,146659.52
4409,41000.0,11533.55,506.74,148130.04
4410,54000.0,22281.31,1493.83,190977.54
4411,28000.0,6008.66,2789.5,100805.04
4412,23000.0,7696.52,88.92,84191.34
4413,13000.0,12372.41,6515.83,46127.6
4414,26000.0,205.64,3980.32,90037.71
4415,98000.0,32970.63,7890.91,349063.83
4416,64000.0,22693.23,349.62,226017.91
4417,24000.0,8526.78,1872.74,83147.11
4418,38000.0,10833.37,830.75,137660.56
4419,41000.0,17506.79,1258.51,148060.08
4420,32000.0,16290.47,5212.86,112858.29
4421,75000.0,21536.96,1232.42,264998.99
4422,82000.0,28920.43,3213.07,285392.14
4423,12000.0,2595.32,334.17,44023.57
4424,91000.0,30729.41,8103.99,327005.59
4425,30000.0,6767.27,2455.37,110218.9
4426,36000.0,15393.06,3601.16,119220.71
4427,72000.0,24325.47,3671.37,259992.71
4428,90000.0,34618.36,4361.74,321957.34
4429,65000.0,8880.27,1010.12,231370.21
4430,91000.0,27707.83,3169.18,326511.99
4431,95000.0,27536.43,8981.33,336431.85
4432,13000.0,4074.67,2969.85,48539.12
4433,77000.0,25121.32,5518.12,272536.78
4434,100000.0,26452.02,3438.5,353747.01
4435,59000.0,15352.09,201.44,210349.35
4436,53000.0,23789.37,2363.47,187812.91
4437,14000.0,936.35,389.3,47042.18
4438,71000.0,26920.56,5625.05,248160.53
4439,18000.0,4855.55,2078.0,64193.38
4440,21000.0,17917.0,4655.72,77388.8
4441,87000.0,35106.11,7594.13,312351.26
4442,65000.0,23205.07,2070.45,229998.7
4443,67000.0,18224.11,3249.88,233507.62
4444,72000.0,23920.13,4595.57,260143.27
4445,49000.0,13386.29,812.18,171445.3
4446,67000.0,20010.93,6373.31,239525.81
4447,44000.0,11683.47,391.38,155337.66
4448,98000.0,39527.6,3778.66,347987.86
4449,46000.0,8337.11,799.47,162371.47
4450,60000.0,20789.12,7601.17,211210.81
4451,61000.0,20789.54,2473.94,225822.15
4452,23000.0,9644.61,2980.15,80441.99
4453,12000.0,3812.58,346.38,41906.71
4454,28000.0,14927.58,4441.42,98412.4
4455,26000.0,15393.41,2025.06,91256.93
4456,59000.0,19634.38,3460.64,214538.22
4457,57000.0,21066.09,1367.71,199478.33
4458,77000.0,24509.01,5515.6,272549.01
4459,32000.0,16978.49,3037.71,119223.48
4460,89000.0,26237.19,2729.65,316058.98
4461,67000.0,30713.6,3644.55,242651.99
4462,23000.0,7152.6,2853.75,84823.26
4463,81000.0,29256.34,6174.29,290438.9
4464,28000.0,7515.17,1384.55,101452.91
4465,34000.0,9103.02,2079.44,124762.51
4466,94000.0,33416.42,4995.09,333055.04
4467,30000.0,15003.73,1258.41,104954.92
4468,81000.0,24005.15,5328.29,288923.5
4469,66000.0,14560.91,6555.53,234684.89
4470,60000.0,23529.13,2915.71,214560.67
4471,43000.0,13112.23,1482.34,151692.1
4472,71000.0,25196.77,8051.0,249577.75
4473,42000.0,14752.88,5193.19,153402.27
4474,36000.0,20633.87,3442.71,129522.72
4475,90000.0,25329.9,4301.51,318959.23
4476,37000.0,11427.4,14.59,130263.41
4477,11000.0,2565.65,2035.3,37592.93
4478,10000.0,3493.65,455.4,32825.51
4479,14000.0,4248.35,2679.15,50932.0
4480,33000.0,1029.26,1512.7,112315.41
4481,31000.0,6304.85,802.28,110439.37
4482,77000.0,17331.38,414.47,272781.22
4483,60000.0,16688.42,2946.46,211479.15
4484,54000.0,21019.29,4458.74,194387.27
4485,41000.0,10006.19,2910.34,146984.46
4486,82000.0,28983.62,5778.26,292957.89
4487,40000.0,4588.93,2298.75,141710.64
4488,65000.0,18742.93,7643.73,233292.71
4489,26000.0,9175.05,906.72,92184.24
4490,88000.0,31648.18,2021.94,311911.97
4491,85000.0,32785.84,3253.22,303060.67
4492,77000.0,23077.96,2215.64,273260.31
4493,45000.0,12987.68,2977.33,158538.77
4494,16000.0,5331.94,326.3,59785.06
4495,35000.0,13462.03,1428.84,119121.76
4496,27000.0,15964.07,2807.3,98350.31
4497,36000.0,10860.43,898.71,130900.75
4498,32000.0,10398.91,1174.83,115490.0
4499,64000.0,23621.4,3370.6,226508.12
4500,63000.0,19296.07,2482.62,226569.21
4501,23000.0,10690.73,3635.76,84807.77
4502,31000.0,17074.34,4819.28,109594.3
4503,40000.0,12153.53,4060.54,144985.88
4504,72000.0,17910.38,1864.17,255419.9
4505,43000.0,10501.27,545.96,153887.54
4506,34000.0,20272.48,4340.84,122291.71
4507,11000.0,7398.53,1313.16,37992.92
4508,44000.0,22688.9,1209.02,161106.97
4509,51000.0,14598.33,1986.84,178522.64
4510,16000.0,8816.32,1782.79,53214.25
4511,14000.0,17139.33,1233.97,46917.58
4512,77000.0,27906.1,4144.92,277733.41
4513,44000.0,19002.85,4362.04,154233.03
4514,65000.0,28945.37,3995.95,235603.33
4515,60000.0,12840.59,2482.91,214786.64
4516,37000.0,10526.99,830.31,134409.25
4517,79000.0,24063.13,2173.28,284708.74
4518,11000.0,3335.73,1314.76,39788.12
4519,11000.0,2611.1,10.19,37722.68
4520,67000.0,23628.3,4805.36,235920.43
4521,53000.0,24702.23,169.47,192124.91
4522,43000.0,14234.1,7556.93,154998.18
4523,42000.0,13682.03,1153.59,151732.0
4524,61000.0,18087.94,3124.23,217392.45
4525,60000.0,13993.01,2410.22,210959.22
4526,60000.0,15569.81,539.96,219148.52
4527,18000.0,9845.45,3252.63,65274.24
4528,66000.0,16786.79,3787.46,238711.54
4529,88000.0,35544.56,7522.56,309903.9
4530,85000.0,24181.1,2542.53,301994.12
4531,55000.0,23718.46,4222.9,194207.73
4532,12000.0,6240.95,2194.81,41710.37
4533,41000.0,6723.99,2762.77,149345.62
4534,14000.0,21.88,301.15,53702.02
4535,60000.0,21841.86,5092.53,210680.02
4536,54000.0,26077.6,3808.18,188723.2
4537,93000.0,25285.15,2805.84,327466.29
4538,99000.0,36024.17,4288.75,355807.12
4539,19000.0,1490.19,1485.68,66393.8
4540,16000.0,2339.22,563.12,52423.8
4541,26000.0,4472.36,717.09,94685.87
4542,71000.0,20610.69,6545.57,249101.92
4543,44000.0,19800.07,5096.19,163631.46
4544,71000.0,17534.64,1940.87,253610.41
4545,42000.0,15966.69,5046.55,148202.41
